details_url,text_url
https://www.govinfo.gov/app/details/CHRG-108shrg2910448,https://www.govinfo.gov/app/text/CHRG-108shrg2910448
https://www.govinfo.gov/app/details/CHRG-108shrg2910447,https://www.govinfo.gov/app/text/CHRG-108shrg2910447
https://www.govinfo.gov/app/details/CHRG-108shrg85926,https://www.govinfo.gov/app/text/CHRG-108shrg85926
https://www.govinfo.gov/app/details/CHRG-108shrg2910446,https://www.govinfo.gov/app/text/CHRG-108shrg2910446
https://www.govinfo.gov/app/details/CHRG-108shrg1910416,https://www.govinfo.gov/app/text/CHRG-108shrg1910416
https://www.govinfo.gov/app/details/CHRG-108shrg2910434,https://www.govinfo.gov/app/text/CHRG-108shrg2910434
https://www.govinfo.gov/app/details/CHRG-108shrg2910445,https://www.govinfo.gov/app/text/CHRG-108shrg2910445
https://www.govinfo.gov/app/details/CHRG-108shrg85929,https://www.govinfo.gov/app/text/CHRG-108shrg85929
https://www.govinfo.gov/app/details/CHRG-108shrg1910412,https://www.govinfo.gov/app/text/CHRG-108shrg1910412
https://www.govinfo.gov/app/details/CHRG-108shrg2910426,https://www.govinfo.gov/app/text/CHRG-108shrg2910426
https://www.govinfo.gov/app/details/CHRG-108shrg2910457,https://www.govinfo.gov/app/text/CHRG-108shrg2910457
https://www.govinfo.gov/app/details/CHRG-108shrg1910410,https://www.govinfo.gov/app/text/CHRG-108shrg1910410
https://www.govinfo.gov/app/details/CHRG-108shrg85932,https://www.govinfo.gov/app/text/CHRG-108shrg85932
https://www.govinfo.gov/app/details/CHRG-108shrg2910425,https://www.govinfo.gov/app/text/CHRG-108shrg2910425
https://www.govinfo.gov/app/details/CHRG-108shrg2910439,https://www.govinfo.gov/app/text/CHRG-108shrg2910439
https://www.govinfo.gov/app/details/CHRG-108shrg2910429,https://www.govinfo.gov/app/text/CHRG-108shrg2910429
https://www.govinfo.gov/app/details/CHRG-108shrg2910428,https://www.govinfo.gov/app/text/CHRG-108shrg2910428
https://www.govinfo.gov/app/details/CHRG-108shrg2910427,https://www.govinfo.gov/app/text/CHRG-108shrg2910427
https://www.govinfo.gov/app/details/CHRG-108shrg85935,https://www.govinfo.gov/app/text/CHRG-108shrg85935
https://www.govinfo.gov/app/details/CHRG-108shrg1910423,https://www.govinfo.gov/app/text/CHRG-108shrg1910423
https://www.govinfo.gov/app/details/CHRG-108shrg2910422,https://www.govinfo.gov/app/text/CHRG-108shrg2910422
https://www.govinfo.gov/app/details/CHRG-108shrg85938,https://www.govinfo.gov/app/text/CHRG-108shrg85938
https://www.govinfo.gov/app/details/CHRG-108shrg1910421,https://www.govinfo.gov/app/text/CHRG-108shrg1910421
https://www.govinfo.gov/app/details/CHRG-109shrg35578,https://www.govinfo.gov/app/text/CHRG-109shrg35578
https://www.govinfo.gov/app/details/CHRG-109shrg49104167,https://www.govinfo.gov/app/text/CHRG-109shrg49104167
https://www.govinfo.gov/app/details/CHRG-109shrg49104161,https://www.govinfo.gov/app/text/CHRG-109shrg49104161
https://www.govinfo.gov/app/details/CHRG-109shrg99866,https://www.govinfo.gov/app/text/CHRG-109shrg99866
https://www.govinfo.gov/app/details/CHRG-109shrg49104186,https://www.govinfo.gov/app/text/CHRG-109shrg49104186
https://www.govinfo.gov/app/details/CHRG-107shrg78459,https://www.govinfo.gov/app/text/CHRG-107shrg78459
https://www.govinfo.gov/app/details/CHRG-107shrg78462,https://www.govinfo.gov/app/text/CHRG-107shrg78462
https://www.govinfo.gov/app/details/CHRG-107shrg78465,https://www.govinfo.gov/app/text/CHRG-107shrg78465
https://www.govinfo.gov/app/details/CHRG-107shrg78468,https://www.govinfo.gov/app/text/CHRG-107shrg78468
https://www.govinfo.gov/app/details/CHRG-107shrg78471,https://www.govinfo.gov/app/text/CHRG-107shrg78471
https://www.govinfo.gov/app/details/CHRG-107shrg78477,https://www.govinfo.gov/app/text/CHRG-107shrg78477
https://www.govinfo.gov/app/details/CHRG-107shrg78480,https://www.govinfo.gov/app/text/CHRG-107shrg78480
https://www.govinfo.gov/app/details/CHRG-107shrg78486,https://www.govinfo.gov/app/text/CHRG-107shrg78486
https://www.govinfo.gov/app/details/CHRG-107shrg78489,https://www.govinfo.gov/app/text/CHRG-107shrg78489
https://www.govinfo.gov/app/details/CHRG-107shrg78492,https://www.govinfo.gov/app/text/CHRG-107shrg78492
https://www.govinfo.gov/app/details/CHRG-107shrg70706,https://www.govinfo.gov/app/text/CHRG-107shrg70706
https://www.govinfo.gov/app/details/CHRG-107shrg70709,https://www.govinfo.gov/app/text/CHRG-107shrg70709
https://www.govinfo.gov/app/details/CHRG-107shrg70712,https://www.govinfo.gov/app/text/CHRG-107shrg70712
https://www.govinfo.gov/app/details/CHRG-107shrg70715,https://www.govinfo.gov/app/text/CHRG-107shrg70715
https://www.govinfo.gov/app/details/CHRG-107shrg70753,https://www.govinfo.gov/app/text/CHRG-107shrg70753
https://www.govinfo.gov/app/details/CHRG-107shrg70754,https://www.govinfo.gov/app/text/CHRG-107shrg70754
https://www.govinfo.gov/app/details/CHRG-107shrg70756,https://www.govinfo.gov/app/text/CHRG-107shrg70756
https://www.govinfo.gov/app/details/CHRG-107shrg70861,https://www.govinfo.gov/app/text/CHRG-107shrg70861
https://www.govinfo.gov/app/details/CHRG-107shrg70864,https://www.govinfo.gov/app/text/CHRG-107shrg70864
https://www.govinfo.gov/app/details/CHRG-107shrg70867,https://www.govinfo.gov/app/text/CHRG-107shrg70867
https://www.govinfo.gov/app/details/CHRG-107shrg70870,https://www.govinfo.gov/app/text/CHRG-107shrg70870
https://www.govinfo.gov/app/details/CHRG-106shrg62763,https://www.govinfo.gov/app/text/CHRG-106shrg62763
https://www.govinfo.gov/app/details/CHRG-106shrg62766,https://www.govinfo.gov/app/text/CHRG-106shrg62766
https://www.govinfo.gov/app/details/CHRG-106shrg62769,https://www.govinfo.gov/app/text/CHRG-106shrg62769
https://www.govinfo.gov/app/details/CHRG-106shrg62772,https://www.govinfo.gov/app/text/CHRG-106shrg62772
https://www.govinfo.gov/app/details/CHRG-106shrg62775,https://www.govinfo.gov/app/text/CHRG-106shrg62775
https://www.govinfo.gov/app/details/CHRG-106shrg62778,https://www.govinfo.gov/app/text/CHRG-106shrg62778
https://www.govinfo.gov/app/details/CHRG-106shrg62781,https://www.govinfo.gov/app/text/CHRG-106shrg62781
https://www.govinfo.gov/app/details/CHRG-106shrg62799,https://www.govinfo.gov/app/text/CHRG-106shrg62799
https://www.govinfo.gov/app/details/CHRG-106shrg62802,https://www.govinfo.gov/app/text/CHRG-106shrg62802
https://www.govinfo.gov/app/details/CHRG-106shrg62803,https://www.govinfo.gov/app/text/CHRG-106shrg62803
https://www.govinfo.gov/app/details/CHRG-106shrg62808,https://www.govinfo.gov/app/text/CHRG-106shrg62808
https://www.govinfo.gov/app/details/CHRG-106shrg62810,https://www.govinfo.gov/app/text/CHRG-106shrg62810
https://www.govinfo.gov/app/details/CHRG-106shrg54203,https://www.govinfo.gov/app/text/CHRG-106shrg54203
https://www.govinfo.gov/app/details/CHRG-106shrg54206,https://www.govinfo.gov/app/text/CHRG-106shrg54206
https://www.govinfo.gov/app/details/CHRG-106shrg54230,https://www.govinfo.gov/app/text/CHRG-106shrg54230
https://www.govinfo.gov/app/details/CHRG-106shrg54209,https://www.govinfo.gov/app/text/CHRG-106shrg54209
https://www.govinfo.gov/app/details/CHRG-106shrg54212,https://www.govinfo.gov/app/text/CHRG-106shrg54212
https://www.govinfo.gov/app/details/CHRG-106shrg54215,https://www.govinfo.gov/app/text/CHRG-106shrg54215
https://www.govinfo.gov/app/details/CHRG-106shrg54218,https://www.govinfo.gov/app/text/CHRG-106shrg54218
https://www.govinfo.gov/app/details/CHRG-106shrg54224,https://www.govinfo.gov/app/text/CHRG-106shrg54224
https://www.govinfo.gov/app/details/CHRG-106shrg54227,https://www.govinfo.gov/app/text/CHRG-106shrg54227
https://www.govinfo.gov/app/details/CHRG-106shrg63324,https://www.govinfo.gov/app/text/CHRG-106shrg63324
https://www.govinfo.gov/app/details/CHRG-106shrg54236,https://www.govinfo.gov/app/text/CHRG-106shrg54236
https://www.govinfo.gov/app/details/CHRG-105shrg46086,https://www.govinfo.gov/app/text/CHRG-105shrg46086
https://www.govinfo.gov/app/details/CHRG-105shrg46093,https://www.govinfo.gov/app/text/CHRG-105shrg46093
https://www.govinfo.gov/app/details/CHRG-105shrg46096,https://www.govinfo.gov/app/text/CHRG-105shrg46096
https://www.govinfo.gov/app/details/CHRG-105shrg46099,https://www.govinfo.gov/app/text/CHRG-105shrg46099
https://www.govinfo.gov/app/details/CHRG-105shrg46102,https://www.govinfo.gov/app/text/CHRG-105shrg46102
https://www.govinfo.gov/app/details/CHRG-105shrg46105,https://www.govinfo.gov/app/text/CHRG-105shrg46105
https://www.govinfo.gov/app/details/CHRG-105shrg46111,https://www.govinfo.gov/app/text/CHRG-105shrg46111
https://www.govinfo.gov/app/details/CHRG-105shrg46114,https://www.govinfo.gov/app/text/CHRG-105shrg46114
https://www.govinfo.gov/app/details/CHRG-105shrg46117,https://www.govinfo.gov/app/text/CHRG-105shrg46117
https://www.govinfo.gov/app/details/CHRG-105shrg46121,https://www.govinfo.gov/app/text/CHRG-105shrg46121
https://www.govinfo.gov/app/details/CHRG-105shrg39827,https://www.govinfo.gov/app/text/CHRG-105shrg39827
https://www.govinfo.gov/app/details/CHRG-105shrg39831,https://www.govinfo.gov/app/text/CHRG-105shrg39831
https://www.govinfo.gov/app/details/CHRG-105shrg39855,https://www.govinfo.gov/app/text/CHRG-105shrg39855
https://www.govinfo.gov/app/details/CHRG-105shrg39856,https://www.govinfo.gov/app/text/CHRG-105shrg39856
https://www.govinfo.gov/app/details/CHRG-105shrg39857,https://www.govinfo.gov/app/text/CHRG-105shrg39857
https://www.govinfo.gov/app/details/CHRG-105shrg39858,https://www.govinfo.gov/app/text/CHRG-105shrg39858
https://www.govinfo.gov/app/details/CHRG-105shrg39860,https://www.govinfo.gov/app/text/CHRG-105shrg39860
https://www.govinfo.gov/app/details/CHRG-105shrg39863,https://www.govinfo.gov/app/text/CHRG-105shrg39863
https://www.govinfo.gov/app/details/CHRG-105shrg39834,https://www.govinfo.gov/app/text/CHRG-105shrg39834
https://www.govinfo.gov/app/details/CHRG-105shrg39864,https://www.govinfo.gov/app/text/CHRG-105shrg39864
https://www.govinfo.gov/app/details/CHRG-105shrg39865,https://www.govinfo.gov/app/text/CHRG-105shrg39865
https://www.govinfo.gov/app/details/CHRG-117shrg49554,https://www.govinfo.gov/app/text/CHRG-117shrg49554
https://www.govinfo.gov/app/details/CHRG-117shrg49553,https://www.govinfo.gov/app/text/CHRG-117shrg49553
https://www.govinfo.gov/app/details/CHRG-114shrg27171,https://www.govinfo.gov/app/text/CHRG-114shrg27171
https://www.govinfo.gov/app/details/CHRG-113shrg91479,https://www.govinfo.gov/app/text/CHRG-113shrg91479
https://www.govinfo.gov/app/details/CHRG-113shrg88752,https://www.govinfo.gov/app/text/CHRG-113shrg88752
https://www.govinfo.gov/app/details/CHRG-113shrg81611,https://www.govinfo.gov/app/text/CHRG-113shrg81611
https://www.govinfo.gov/app/details/CHRG-113shrg79588,https://www.govinfo.gov/app/text/CHRG-113shrg79588
https://www.govinfo.gov/app/details/CHRG-112shrg80813,https://www.govinfo.gov/app/text/CHRG-112shrg80813
https://www.govinfo.gov/app/details/CHRG-112shrg75443,https://www.govinfo.gov/app/text/CHRG-112shrg75443
https://www.govinfo.gov/app/details/CHRG-112shrg75444,https://www.govinfo.gov/app/text/CHRG-112shrg75444
https://www.govinfo.gov/app/details/CHRG-112shrg75478,https://www.govinfo.gov/app/text/CHRG-112shrg75478
https://www.govinfo.gov/app/details/CHRG-112shrg73346,https://www.govinfo.gov/app/text/CHRG-112shrg73346
https://www.govinfo.gov/app/details/CHRG-112shrg78226,https://www.govinfo.gov/app/text/CHRG-112shrg78226
https://www.govinfo.gov/app/details/CHRG-112shrg67779,https://www.govinfo.gov/app/text/CHRG-112shrg67779
https://www.govinfo.gov/app/details/CHRG-112shrg72251,https://www.govinfo.gov/app/text/CHRG-112shrg72251
https://www.govinfo.gov/app/details/CHRG-112shrg67764,https://www.govinfo.gov/app/text/CHRG-112shrg67764
https://www.govinfo.gov/app/details/CHRG-112shrg64484,https://www.govinfo.gov/app/text/CHRG-112shrg64484
https://www.govinfo.gov/app/details/CHRG-111shrg54989,https://www.govinfo.gov/app/text/CHRG-111shrg54989
https://www.govinfo.gov/app/details/CHRG-111shrg61561,https://www.govinfo.gov/app/text/CHRG-111shrg61561
https://www.govinfo.gov/app/details/CHRG-111shrg58419,https://www.govinfo.gov/app/text/CHRG-111shrg58419
https://www.govinfo.gov/app/details/CHRG-111shrg64643,https://www.govinfo.gov/app/text/CHRG-111shrg64643
https://www.govinfo.gov/app/details/CHRG-111shrg61746,https://www.govinfo.gov/app/text/CHRG-111shrg61746
https://www.govinfo.gov/app/details/CHRG-111shrg63179,https://www.govinfo.gov/app/text/CHRG-111shrg63179
https://www.govinfo.gov/app/details/CHRG-111shrg57632,https://www.govinfo.gov/app/text/CHRG-111shrg57632
https://www.govinfo.gov/app/details/CHRG-111shrg61836,https://www.govinfo.gov/app/text/CHRG-111shrg61836
https://www.govinfo.gov/app/details/CHRG-111shrg57097,https://www.govinfo.gov/app/text/CHRG-111shrg57097
https://www.govinfo.gov/app/details/CHRG-111shrg57214,https://www.govinfo.gov/app/text/CHRG-111shrg57214
https://www.govinfo.gov/app/details/CHRG-111shrg56720,https://www.govinfo.gov/app/text/CHRG-111shrg56720
https://www.govinfo.gov/app/details/CHRG-111shrg58072,https://www.govinfo.gov/app/text/CHRG-111shrg58072
https://www.govinfo.gov/app/details/CHRG-111shrg56690,https://www.govinfo.gov/app/text/CHRG-111shrg56690
https://www.govinfo.gov/app/details/CHRG-111shrg48302,https://www.govinfo.gov/app/text/CHRG-111shrg48302
https://www.govinfo.gov/app/details/CHRG-111shrg58087,https://www.govinfo.gov/app/text/CHRG-111shrg58087
https://www.govinfo.gov/app/details/CHRG-111shrg57181,https://www.govinfo.gov/app/text/CHRG-111shrg57181
https://www.govinfo.gov/app/details/CHRG-111shrg54971,https://www.govinfo.gov/app/text/CHRG-111shrg54971
https://www.govinfo.gov/app/details/CHRG-111shrg56643,https://www.govinfo.gov/app/text/CHRG-111shrg56643
https://www.govinfo.gov/app/details/CHRG-111shrg56033,https://www.govinfo.gov/app/text/CHRG-111shrg56033
https://www.govinfo.gov/app/details/CHRG-111shrg58013,https://www.govinfo.gov/app/text/CHRG-111shrg58013
https://www.govinfo.gov/app/details/CHRG-111shrg54876,https://www.govinfo.gov/app/text/CHRG-111shrg54876
https://www.govinfo.gov/app/details/CHRG-111shrg55674,https://www.govinfo.gov/app/text/CHRG-111shrg55674
https://www.govinfo.gov/app/details/CHRG-111shrg55668,https://www.govinfo.gov/app/text/CHRG-111shrg55668
https://www.govinfo.gov/app/details/CHRG-111shrg52939,https://www.govinfo.gov/app/text/CHRG-111shrg52939
https://www.govinfo.gov/app/details/CHRG-111shrg54470,https://www.govinfo.gov/app/text/CHRG-111shrg54470
https://www.govinfo.gov/app/details/CHRG-111shrg52739,https://www.govinfo.gov/app/text/CHRG-111shrg52739
https://www.govinfo.gov/app/details/CHRG-111shrg51777,https://www.govinfo.gov/app/text/CHRG-111shrg51777
https://www.govinfo.gov/app/details/CHRG-111shrg52799,https://www.govinfo.gov/app/text/CHRG-111shrg52799
https://www.govinfo.gov/app/details/CHRG-111shrg54469,https://www.govinfo.gov/app/text/CHRG-111shrg54469
https://www.govinfo.gov/app/details/CHRG-111shrg54454,https://www.govinfo.gov/app/text/CHRG-111shrg54454
https://www.govinfo.gov/app/details/CHRG-111shrg48317,https://www.govinfo.gov/app/text/CHRG-111shrg48317
https://www.govinfo.gov/app/details/CHRG-111shrg48296,https://www.govinfo.gov/app/text/CHRG-111shrg48296
https://www.govinfo.gov/app/details/CHRG-111shrg55140,https://www.govinfo.gov/app/text/CHRG-111shrg55140
https://www.govinfo.gov/app/details/CHRG-111shrg50298,https://www.govinfo.gov/app/text/CHRG-111shrg50298
https://www.govinfo.gov/app/details/CHRG-111shrg49407,https://www.govinfo.gov/app/text/CHRG-111shrg49407
https://www.govinfo.gov/app/details/CHRG-111shrg53780,https://www.govinfo.gov/app/text/CHRG-111shrg53780
https://www.govinfo.gov/app/details/CHRG-111shrg49368,https://www.govinfo.gov/app/text/CHRG-111shrg49368
https://www.govinfo.gov/app/details/CHRG-111shrg53807,https://www.govinfo.gov/app/text/CHRG-111shrg53807
https://www.govinfo.gov/app/details/CHRG-111shrg49742,https://www.govinfo.gov/app/text/CHRG-111shrg49742
https://www.govinfo.gov/app/details/CHRG-111shrg53881,https://www.govinfo.gov/app/text/CHRG-111shrg53881
https://www.govinfo.gov/app/details/CHRG-110shrg41269,https://www.govinfo.gov/app/text/CHRG-110shrg41269
https://www.govinfo.gov/app/details/CHRG-110shrg47549,https://www.govinfo.gov/app/text/CHRG-110shrg47549
https://www.govinfo.gov/app/details/CHRG-110shrg47517,https://www.govinfo.gov/app/text/CHRG-110shrg47517
https://www.govinfo.gov/app/details/CHRG-110shrg50450,https://www.govinfo.gov/app/text/CHRG-110shrg50450
https://www.govinfo.gov/app/details/CHRG-110shrg45326,https://www.govinfo.gov/app/text/CHRG-110shrg45326
https://www.govinfo.gov/app/details/CHRG-110shrg48846,https://www.govinfo.gov/app/text/CHRG-110shrg48846
https://www.govinfo.gov/app/details/CHRG-110shrg44164,https://www.govinfo.gov/app/text/CHRG-110shrg44164
https://www.govinfo.gov/app/details/CHRG-110shrg46090,https://www.govinfo.gov/app/text/CHRG-110shrg46090
https://www.govinfo.gov/app/details/CHRG-110shrg44742,https://www.govinfo.gov/app/text/CHRG-110shrg44742
https://www.govinfo.gov/app/details/CHRG-110shrg43288,https://www.govinfo.gov/app/text/CHRG-110shrg43288
https://www.govinfo.gov/app/details/CHRG-110shrg44266,https://www.govinfo.gov/app/text/CHRG-110shrg44266
https://www.govinfo.gov/app/details/CHRG-110shrg42856,https://www.govinfo.gov/app/text/CHRG-110shrg42856
https://www.govinfo.gov/app/details/CHRG-110shrg45211,https://www.govinfo.gov/app/text/CHRG-110shrg45211
https://www.govinfo.gov/app/details/CHRG-110shrg43280,https://www.govinfo.gov/app/text/CHRG-110shrg43280
https://www.govinfo.gov/app/details/CHRG-110shrg44333,https://www.govinfo.gov/app/text/CHRG-110shrg44333
https://www.govinfo.gov/app/details/CHRG-110shrg42512,https://www.govinfo.gov/app/text/CHRG-110shrg42512
https://www.govinfo.gov/app/details/CHRG-110shrg40407,https://www.govinfo.gov/app/text/CHRG-110shrg40407
https://www.govinfo.gov/app/details/CHRG-110shrg40373,https://www.govinfo.gov/app/text/CHRG-110shrg40373
https://www.govinfo.gov/app/details/CHRG-110shrg40668,https://www.govinfo.gov/app/text/CHRG-110shrg40668
https://www.govinfo.gov/app/details/CHRG-110shrg43788,https://www.govinfo.gov/app/text/CHRG-110shrg43788
https://www.govinfo.gov/app/details/CHRG-110shrg38423,https://www.govinfo.gov/app/text/CHRG-110shrg38423
https://www.govinfo.gov/app/details/CHRG-110shrg36967,https://www.govinfo.gov/app/text/CHRG-110shrg36967
https://www.govinfo.gov/app/details/CHRG-110shrg41837,https://www.govinfo.gov/app/text/CHRG-110shrg41837
https://www.govinfo.gov/app/details/CHRG-110shrg37111,https://www.govinfo.gov/app/text/CHRG-110shrg37111
https://www.govinfo.gov/app/details/CHRG-110shrg35803,https://www.govinfo.gov/app/text/CHRG-110shrg35803
https://www.govinfo.gov/app/details/CHRG-110shrg38024,https://www.govinfo.gov/app/text/CHRG-110shrg38024
https://www.govinfo.gov/app/details/CHRG-110shrg37883,https://www.govinfo.gov/app/text/CHRG-110shrg37883
https://www.govinfo.gov/app/details/CHRG-110shrg35482,https://www.govinfo.gov/app/text/CHRG-110shrg35482
https://www.govinfo.gov/app/details/CHRG-110shrg35329,https://www.govinfo.gov/app/text/CHRG-110shrg35329
https://www.govinfo.gov/app/details/CHRG-110shrg37849,https://www.govinfo.gov/app/text/CHRG-110shrg37849
https://www.govinfo.gov/app/details/CHRG-110shrg37649,https://www.govinfo.gov/app/text/CHRG-110shrg37649
https://www.govinfo.gov/app/details/CHRG-110shrg43819,https://www.govinfo.gov/app/text/CHRG-110shrg43819
https://www.govinfo.gov/app/details/CHRG-110shrg35351,https://www.govinfo.gov/app/text/CHRG-110shrg35351
https://www.govinfo.gov/app/details/CHRG-110shrg40641,https://www.govinfo.gov/app/text/CHRG-110shrg40641
https://www.govinfo.gov/app/details/CHRG-110shrg41637,https://www.govinfo.gov/app/text/CHRG-110shrg41637
https://www.govinfo.gov/app/details/CHRG-109shrg27360,https://www.govinfo.gov/app/text/CHRG-109shrg27360
https://www.govinfo.gov/app/details/CHRG-109shrg30869,https://www.govinfo.gov/app/text/CHRG-109shrg30869
https://www.govinfo.gov/app/details/CHRG-109shrg30707,https://www.govinfo.gov/app/text/CHRG-109shrg30707
https://www.govinfo.gov/app/details/CHRG-109shrg31329,https://www.govinfo.gov/app/text/CHRG-109shrg31329
https://www.govinfo.gov/app/details/CHRG-109shrg31011,https://www.govinfo.gov/app/text/CHRG-109shrg31011
https://www.govinfo.gov/app/details/CHRG-109shrg30153,https://www.govinfo.gov/app/text/CHRG-109shrg30153
https://www.govinfo.gov/app/details/CHRG-109shrg30279,https://www.govinfo.gov/app/text/CHRG-109shrg30279
https://www.govinfo.gov/app/details/CHRG-109shrg29474,https://www.govinfo.gov/app/text/CHRG-109shrg29474
https://www.govinfo.gov/app/details/CHRG-109shrg32618,https://www.govinfo.gov/app/text/CHRG-109shrg32618
https://www.govinfo.gov/app/details/CHRG-109shrg30871,https://www.govinfo.gov/app/text/CHRG-109shrg30871
https://www.govinfo.gov/app/details/CHRG-109shrg30717,https://www.govinfo.gov/app/text/CHRG-109shrg30717
https://www.govinfo.gov/app/details/CHRG-109shrg27921,https://www.govinfo.gov/app/text/CHRG-109shrg27921
https://www.govinfo.gov/app/details/CHRG-109shrg27869,https://www.govinfo.gov/app/text/CHRG-109shrg27869
https://www.govinfo.gov/app/details/CHRG-109shrg27193,https://www.govinfo.gov/app/text/CHRG-109shrg27193
https://www.govinfo.gov/app/details/CHRG-109shrg27532,https://www.govinfo.gov/app/text/CHRG-109shrg27532
https://www.govinfo.gov/app/details/CHRG-109shrg27218,https://www.govinfo.gov/app/text/CHRG-109shrg27218
https://www.govinfo.gov/app/details/CHRG-109shrg27063,https://www.govinfo.gov/app/text/CHRG-109shrg27063
https://www.govinfo.gov/app/details/CHRG-109shrg31810,https://www.govinfo.gov/app/text/CHRG-109shrg31810
https://www.govinfo.gov/app/details/CHRG-109shrg26743,https://www.govinfo.gov/app/text/CHRG-109shrg26743
https://www.govinfo.gov/app/details/CHRG-109shrg27461,https://www.govinfo.gov/app/text/CHRG-109shrg27461
https://www.govinfo.gov/app/details/CHRG-109shrg25118,https://www.govinfo.gov/app/text/CHRG-109shrg25118
https://www.govinfo.gov/app/details/CHRG-109shrg25120,https://www.govinfo.gov/app/text/CHRG-109shrg25120
https://www.govinfo.gov/app/details/CHRG-109shrg25117,https://www.govinfo.gov/app/text/CHRG-109shrg25117
https://www.govinfo.gov/app/details/CHRG-109shrg25119,https://www.govinfo.gov/app/text/CHRG-109shrg25119
https://www.govinfo.gov/app/details/CHRG-109shrg24939,https://www.govinfo.gov/app/text/CHRG-109shrg24939
https://www.govinfo.gov/app/details/CHRG-109shrg25116,https://www.govinfo.gov/app/text/CHRG-109shrg25116
https://www.govinfo.gov/app/details/CHRG-109shrg24576,https://www.govinfo.gov/app/text/CHRG-109shrg24576
https://www.govinfo.gov/app/details/CHRG-109shrg24940,https://www.govinfo.gov/app/text/CHRG-109shrg24940
https://www.govinfo.gov/app/details/CHRG-109shrg22426,https://www.govinfo.gov/app/text/CHRG-109shrg22426
https://www.govinfo.gov/app/details/CHRG-109shrg22776,https://www.govinfo.gov/app/text/CHRG-109shrg22776
https://www.govinfo.gov/app/details/CHRG-109shrg22775,https://www.govinfo.gov/app/text/CHRG-109shrg22775
https://www.govinfo.gov/app/details/CHRG-109shrg22285,https://www.govinfo.gov/app/text/CHRG-109shrg22285
https://www.govinfo.gov/app/details/CHRG-109shrg25855,https://www.govinfo.gov/app/text/CHRG-109shrg25855
https://www.govinfo.gov/app/details/CHRG-109shrg20448,https://www.govinfo.gov/app/text/CHRG-109shrg20448
https://www.govinfo.gov/app/details/CHRG-109shrg20668,https://www.govinfo.gov/app/text/CHRG-109shrg20668
https://www.govinfo.gov/app/details/CHRG-109shrg25747,https://www.govinfo.gov/app/text/CHRG-109shrg25747
https://www.govinfo.gov/app/details/CHRG-108shrg96674,https://www.govinfo.gov/app/text/CHRG-108shrg96674
https://www.govinfo.gov/app/details/CHRG-108shrg95943,https://www.govinfo.gov/app/text/CHRG-108shrg95943
https://www.govinfo.gov/app/details/CHRG-108shrg95487,https://www.govinfo.gov/app/text/CHRG-108shrg95487
https://www.govinfo.gov/app/details/CHRG-108shrg95533,https://www.govinfo.gov/app/text/CHRG-108shrg95533
https://www.govinfo.gov/app/details/CHRG-108shrg95486,https://www.govinfo.gov/app/text/CHRG-108shrg95486
https://www.govinfo.gov/app/details/CHRG-108shrg96426,https://www.govinfo.gov/app/text/CHRG-108shrg96426
https://www.govinfo.gov/app/details/CHRG-108shrg96178,https://www.govinfo.gov/app/text/CHRG-108shrg96178
https://www.govinfo.gov/app/details/CHRG-108shrg97827,https://www.govinfo.gov/app/text/CHRG-108shrg97827
https://www.govinfo.gov/app/details/CHRG-108shrg94676,https://www.govinfo.gov/app/text/CHRG-108shrg94676
https://www.govinfo.gov/app/details/CHRG-108shrg93984,https://www.govinfo.gov/app/text/CHRG-108shrg93984
https://www.govinfo.gov/app/details/CHRG-108shrg93902,https://www.govinfo.gov/app/text/CHRG-108shrg93902
https://www.govinfo.gov/app/details/CHRG-108shrg93624,https://www.govinfo.gov/app/text/CHRG-108shrg93624
https://www.govinfo.gov/app/details/CHRG-108shrg95835,https://www.govinfo.gov/app/text/CHRG-108shrg95835
https://www.govinfo.gov/app/details/CHRG-108shrg96425,https://www.govinfo.gov/app/text/CHRG-108shrg96425
https://www.govinfo.gov/app/details/CHRG-108shrg95261,https://www.govinfo.gov/app/text/CHRG-108shrg95261
https://www.govinfo.gov/app/details/CHRG-108shrg95755,https://www.govinfo.gov/app/text/CHRG-108shrg95755
https://www.govinfo.gov/app/details/CHRG-108shrg94749,https://www.govinfo.gov/app/text/CHRG-108shrg94749
https://www.govinfo.gov/app/details/CHRG-108shrg92118,https://www.govinfo.gov/app/text/CHRG-108shrg92118
https://www.govinfo.gov/app/details/CHRG-108shrg92255,https://www.govinfo.gov/app/text/CHRG-108shrg92255
https://www.govinfo.gov/app/details/CHRG-108shrg92256,https://www.govinfo.gov/app/text/CHRG-108shrg92256
https://www.govinfo.gov/app/details/CHRG-108shrg90712,https://www.govinfo.gov/app/text/CHRG-108shrg90712
https://www.govinfo.gov/app/details/CHRG-108shrg90309,https://www.govinfo.gov/app/text/CHRG-108shrg90309
https://www.govinfo.gov/app/details/CHRG-108shrg90576,https://www.govinfo.gov/app/text/CHRG-108shrg90576
https://www.govinfo.gov/app/details/CHRG-108shrg90395,https://www.govinfo.gov/app/text/CHRG-108shrg90395
https://www.govinfo.gov/app/details/CHRG-108shrg90473,https://www.govinfo.gov/app/text/CHRG-108shrg90473
https://www.govinfo.gov/app/details/CHRG-108shrg89140,https://www.govinfo.gov/app/text/CHRG-108shrg89140
https://www.govinfo.gov/app/details/CHRG-108shrg89836,https://www.govinfo.gov/app/text/CHRG-108shrg89836
https://www.govinfo.gov/app/details/CHRG-108shrg87639,https://www.govinfo.gov/app/text/CHRG-108shrg87639
